# id	sire	dam	sex	generation
51807	49749	49074	2	F27
51810	49749	49074	1	F27
51914	49344	49264	2	F27 # parents randomly assigned
52016	48863	48873	2	F27 # parents randomly assigned
52021	49251	48810	1	F27
52143	49695	48933	2	F27
52144	49695	48933	1	F27
52240	49556	49342	1	F27
52242	49556	49342	2	F27
53892	50864	51016	2	F28
53893	50864	51016	1	F28
53899	50865	51424	1	F28
53903	50865	51424	2	F28
53906	50865	51424	1	F28
53909	51116	51025	2	F28
53911	51116	51025	1	F28
53916	51116	51025	1	F28
53921	51003	51041	2	F28
53925	51003	51041	2	F28
53939	51346	50833	1	F28
53944	51346	50833	2	F28
53949	51321	51405	1	F28
53952	51321	51405	2	F28
53953	51321	51405	2	F28
53973	51305	50863	1	F28
53977	51191	51313	1	F28
53978	51191	51313	2	F28
53983	51191	51313	2	F28
53995	51014	51198	2	F28
53996	51014	51198	1	F28
54006	50898	51323	1	F28
54007	50898	51323	2	F28
54011	50898	51323	2	F28
54012	50998	51127	1	F28
54025	52021	51669	2	F28
54026	52021	51669	2	F28
54027	52021	51669	1	F28
54029	51398	50923	2	F28
54039	51398	50923	1	F28
54046	50853	50962	1	F28
54049	50853	50962	2	F28
54055	51749	50903	1	F28
54056	51749	50903	2	F28
54065	50979	51400	2	F28
54069	50979	51400	1	F28
54070	51407	50920	1	F28
54077	51407	50920	1	F28
54083	51089	51161	2	F28
54085	51089	51161	1	F28
54089	51080	51183	1	F28
54093	51080	51183	2	F28
54096	51080	51183	2	F28
54099	50873	51199	2	F28
54102	50873	51199	1	F28
54111	51581	50940	2	F28
54113	51581	50940	1	F28
54122	51020	51352	1	F28
54127	50913	51331	1	F28
54128	50913	51331	2	F28
54135	51264	50879	1	F28
54136	51264	50879	1	F28
54139	51264	50879	2	F28
54146	51686	51327	1	F28
54149	51686	51327	2	F28
54151	51686	51327	1	F28
54156	51332	51039	2	F28
54157	51332	51039	1	F28
54171	50969	51358	2	F28
54177	51377	51613	1	F28
54181	51377	51613	2	F28
54210	50858	51516	2	F28
54217	51092	51208	2	F28
54219	51092	51208	1	F28
54226	51145	51268	2	F28
54228	51145	51268	1	F28
54242	50994	50882	1	F28
54243	50994	50882	2	F28
54246	51164	51281	2	F28
54248	51164	51281	1	F28
54249	51164	51281	1	F28
54253	51676	51344	1	F28
54255	51676	51344	2	F28
54256	51676	51344	2	F28
54266	51176	50982	2	F28
54270	51176	50982	1	F28
54273	51196	51251	2	F28
54275	51196	51251	1	F28
54289	50912	50997	1	F28
54297	50912	50997	2	F28
54303	51426	51235	1	F28
54304	51426	51235	2	F28
54309	51694	51142	2	F28
54313	51694	51142	1	F28
54318	50917	51276	1	F28
54319	50917	51276	2	F28
54324	52240	52143	1	F28
54327	52240	52143	2	F28
54334	52144	52242	2	F28
54337	52144	52242	1	F28
54342	51337	51417	2	F28
54343	51337	51417	2	F28
54345	51337	51417	1	F28
54352	51810	50910	1	F28
54357	51810	50910	2	F28
54360	51374	51190	2	F28
54361	51374	51190	1	F28
54395	51356	51914	2	F28
54397	51356	51914	1	F28
54408	51459	51509	2	F28
54411	51459	51509	1	F28
54415	51100	51463	2	F28
54417	51100	51463	1	F28
54423	51038	51367	1	F28
54431	50937	51172	2	F28
54432	50937	51172	1	F28
54434	50937	51172	2	F28
54438	51577	51447	2	F28
54444	51577	51447	1	F28
54449	50835	52016	2	F28
54451	50835	52016	1	F28
54452	50835	52016	1	F28
54460	51107	51726	2	F28
54463	51107	51726	2	F28
54465	51735	51083	2	F28
54466	51735	51083	2	F28
54472	51735	51083	1	F28
54476	51245	51674	2	F28
54479	51245	51674	1	F28
54487	50959	51807	2	F28
54517	50893	50840	2	F28
54518	50893	50840	1	F28
54525	51617	51421	1	F28
54532	51477	51111	1	F28
54536	51477	51111	2	F28
54541	51467	51574	1	F28
54543	51467	51574	2	F28
54544	51231	51633	2	F28
54548	51231	51633	1	F28
54574	51381	50888	2	F28
54575	51381	50888	1	F28
54588	51729	51274	1	F28
54589	51729	51274	2	F28
54591	51729	51274	2	F28
54597	51513	51451	1	F28
54600	51513	51451	2	F28
54605	51634	51151	1	F28
54610	51634	51151	2	F28
54636	50989	51743	1	F28
54642	50989	51743	2	F28
54644	51507	51094	1	F28
54645	51507	51094	2	F28
54658	50876	51070	1	F28
54662	50876	51070	2	F28
54667	51027	51226	2	F28
54673	51027	51226	1	F28
54733	51110	50968	2	F28
54735	51110	50968	1	F28
54805	51272	51475	1	F28
54806	51272	51475	2	F28
54813	50829	51739	2	F28
54814	50829	51739	1	F28
54819	51419	50899	1	F28
54823	51419	50899	2	F28
54853	51285	51633	2	F28
54855	51285	51633	1	F28
54856	51285	51633	2	F28
54936	51297	51121	2	F28
54938	51297	51121	2	F28
54963	51136	51379	1	F28
54965	51136	51379	2	F28
54966	51136	51379	1	F28
54968	51136	51379	2	F28
54969	51211	51250	1	F28
54973	51211	51250	2	F28
54975	51211	51250	1	F28
54978	50924	51579	1	F28
54980	50924	51579	1	F28
55118	51239	50846	1	F28
55119	51239	50846	2	F28
55169	51667	51287	1	F28
55171	51667	51287	1	F28
55173	51155	51117	1	F28
55178	51071	50859	2	F28
55179	51071	50859	1	F28
55197	51454	51134	2	F28
55198	51454	51134	1	F28
55258	50842	51649	2	F28
55260	50842	51649	1	F28
55343	51241	51007	2	F28
55344	51241	51007	1	F28
55426	51214	50987	1	F28
56955	54597	53921	2	F29
56959	54597	53921	1	F29
56963	54597	53921	1	F29
56967	54532	54026	1	F29
56968	54532	54026	1	F29
56972	54532	54026	2	F29
56975	53977	54856	1	F29
56978	53977	54856	2	F29
56986	53977	54856	2	F29
56992	54242	54395	1	F29
56994	54242	54395	1	F29
56998	54472	54610	2	F29
56999	54472	54610	1	F29
57003	54472	54610	1	F29
57009	55179	54273	1	F29
57010	55179	54273	2	F29
57026	54451	53925	2	F29
57027	54451	53925	1	F29
57033	54046	54334	2	F29
57034	54046	54334	1	F29
57038	54006	54171	1	F29
57050	54127	54156	2	F29
57057	54135	53983	2	F29
57066	54135	53983	1	F29
57069	54136	54319	1	F29
57072	54136	54319	1	F29
57075	54136	54319	2	F29
57077	54337	54255	2	F29
57081	54423	54591	1	F29
57093	55118	54973	1	F29
57097	55118	54973	2	F29
57105	54963	55258	1	F29
57107	54963	55258	2	F29
57138	53899	54111	1	F29
57142	53899	54111	2	F29
57145	53899	54111	2	F29
57146	53911	54574	2	F29
57149	53911	54574	1	F29
57155	53916	54309	1	F29
57158	53916	54309	2	F29
57166	54444	53953	1	F29
57168	54444	53953	2	F29
57179	54978	53944	1	F29
57181	54978	53944	2	F29
57185	53949	54342	1	F29
57191	54345	54083	2	F29
57208	54069	54139	1	F29
57209	54069	54139	1	F29
57211	54070	54297	2	F29
57223	54352	54096	2	F29
57227	54352	54096	1	F29
57232	54085	54589	1	F29
57233	54085	54589	2	F29
57238	54027	54645	1	F29
57256	54673	54011	2	F29
57257	54673	54011	1	F29
57259	54975	54025	1	F29
57265	54975	54025	2	F29
57268	54975	54025	2	F29
57269	54361	54149	1	F29
57272	54361	54149	2	F29
57282	54980	54049	2	F29
57284	54980	54049	1	F29
57286	54980	54049	2	F29
57293	53973	54476	1	F29
57299	53973	54476	2	F29
57302	53973	54476	2	F29
57309	54157	54029	1	F29
57312	54157	54029	2	F29
57313	54253	54938	1	F29
57318	54303	54217	1	F29
57322	54303	54217	2	F29
57328	54479	54210	2	F29
57337	54479	54210	1	F29
57343	54324	54246	2	F29
57346	54324	54246	1	F29
57348	54735	54460	2	F29
57353	54735	54460	1	F29
57360	54411	54642	1	F29
57363	54411	54642	2	F29
57369	54969	54466	1	F29
57370	54969	54466	1	F29
57380	54575	54434	1	F29
57381	54575	54434	2	F29
57387	54588	54536	2	F29
57388	54588	54536	1	F29
57398	54636	54517	2	F29
57403	54636	54517	2	F29
57404	54636	54517	1	F29
57411	54541	54733	2	F29
57415	55198	54968	2	F29
57418	55173	55197	1	F29
57421	55173	55197	1	F29
57423	55173	55197	2	F29
57452	53893	54181	1	F29
57459	53893	54181	2	F29
57464	54228	53892	1	F29
57469	54228	53892	2	F29
57473	54432	53909	1	F29
57475	54432	53909	2	F29
57482	53939	54099	1	F29
57483	53939	54099	1	F29
57484	53939	54099	2	F29
57486	54039	54438	1	F29
57489	54039	54438	2	F29
57492	54077	54823	1	F29
57499	54644	54128	1	F29
57502	54644	54128	2	F29
57516	54966	53978	2	F29
57521	53996	54465	1	F29
57531	54855	54056	1	F29
57532	54855	54056	2	F29
57542	55169	54226	2	F29
57543	55169	54226	2	F29
57547	55169	54226	1	F29
57552	54658	54360	2	F29
57558	54658	54360	1	F29
57559	54658	54360	2	F29
57563	54248	54662	1	F29
57571	54248	54662	2	F29
57576	54275	54266	2	F29
57579	54275	54266	1	F29
57589	54397	54357	1	F29
57592	54397	54357	2	F29
57594	54518	54415	2	F29
57598	54518	54415	1	F29
57604	54814	54431	1	F29
57608	54814	54431	2	F29
57625	54548	53952	1	F29
57628	54548	53952	1	F29
57633	54548	53952	2	F29
57644	54055	54543	2	F29
57647	54055	54543	1	F29
57648	54055	54543	1	F29
57652	54417	54007	1	F29
57656	54417	54007	2	F29
57666	54452	54093	2	F29
57669	54452	54093	1	F29
57674	54012	54806	1	F29
57675	54012	54806	2	F29
57676	54122	54449	1	F29
57685	54122	54449	2	F29
57692	54270	54065	2	F29
57694	54270	54065	1	F29
57699	54146	54544	2	F29
57715	55171	54256	1	F29
57720	54219	54813	1	F29
57725	54219	54813	2	F29
57728	54289	54243	2	F29
57732	54289	54243	1	F29
57742	54318	54327	2	F29
57743	54318	54327	1	F29
57748	54605	54304	1	F29
57749	54605	54304	2	F29
57753	54151	54408	1	F29
57756	54151	54408	2	F29
57765	55344	54853	1	F29
57766	55344	54853	2	F29
57819	54177	54936	2	F29
57821	54177	54936	1	F29
57893	55260	55178	1	F29
57894	55260	55178	1	F29
57913	54102	53903	2	F29
57943	53906	54667	2	F29
57946	53906	54667	1	F29
57955	55426	55343	2	F29
57982	54249	54965	2	F29
57985	54249	54965	1	F29
57989	54113	54487	2	F29
57999	54525	54600	1	F29
58003	54525	54600	2	F29
58069	54805	53995	1	F29
58071	54805	53995	2	F29
58107	54089	54463	2	F29
58149	54819	55119	2	F29
58155	54819	55119	2	F29
58238	54313	54343	1	F29
59914	56994	57819	2	F30
59916	56994	57819	1	F30
59919	57346	57516	2	F30
59926	57346	57516	1	F30
59929	57353	57181	2	F30
59936	57464	57489	1	F30
59943	57464	57489	2	F30
59945	57765	57656	2	F30
59949	57765	57656	1	F30
59963	56992	57057	2	F30
59965	56992	57057	1	F30
59969	57743	56986	2	F30
59972	57743	56986	1	F30
59983	56999	57268	1	F30
59984	56999	57268	2	F30
59995	57149	57107	1	F30
59998	57149	57107	2	F30
60000	57072	57312	1	F30
60003	57072	57312	2	F30
60009	57081	57685	1	F30
60013	57081	57685	2	F30
60015	57081	57685	2	F30
60025	57105	58107	2	F30
60036	57185	57286	1	F30
60045	57209	57363	1	F30
60046	57209	57363	2	F30
60055	57492	57415	2	F30
60056	57492	57415	1	F30
60065	57232	57211	1	F30
60066	57232	57211	2	F30
60077	57499	57403	2	F30
60082	57284	57644	1	F30
60085	57284	57644	2	F30
60089	57531	57411	1	F30
60090	57531	57411	2	F30
60099	57579	57256	2	F30
60106	57579	57256	1	F30
60116	57318	57142	1	F30
60123	57370	57571	1	F30
60126	57370	57571	2	F30
60134	57604	57299	1	F30
60138	57388	57459	2	F30
60139	57388	57459	1	F30
60146	57404	57675	1	F30
60148	57404	57675	2	F30
60159	57894	57728	1	F30
60165	57894	57728	2	F30
60175	57486	56972	1	F30
60179	57486	56972	2	F30
60189	57647	56978	2	F30
60193	57647	56978	1	F30
60198	57669	57989	1	F30
60199	57669	57989	2	F30
60207	56967	57532	1	F30
60210	56967	57532	2	F30
60223	56968	57982	2	F30
60228	56975	57033	2	F30
60233	56975	57033	1	F30
60237	57093	56955	1	F30
60239	57093	56955	2	F30
60248	57009	58149	1	F30
60258	57027	57146	1	F30
60259	57027	57146	2	F30
60268	57034	57168	1	F30
60269	57034	57168	2	F30
60279	57038	57559	2	F30
60288	57038	57559	1	F30
60291	57069	57343	2	F30
60296	57069	57343	1	F30
60298	57166	57223	1	F30
60299	57166	57223	2	F30
60306	57227	57145	1	F30
60315	57227	57145	2	F30
60328	57676	57387	2	F30
60329	57676	57387	1	F30
60336	57269	57989	2	F30
60343	57269	57989	1	F30
60346	57293	57955	2	F30
60354	57293	57955	1	F30
60365	57715	57158	2	F30
60369	57715	57158	1	F30
60373	57720	57328	2	F30
60385	57558	57191	2	F30
60390	57313	57469	2	F30
60394	57313	57469	1	F30
60405	57360	57233	1	F30
60413	57418	57475	1	F30
60415	57418	57475	2	F30
60423	57628	57542	1	F30
60426	57628	57542	2	F30
60436	57985	57552	2	F30
60439	58238	57592	2	F30
60443	58238	57592	1	F30
60451	57589	57756	2	F30
60454	57589	57756	1	F30
60459	57598	57913	2	F30
60465	57598	57913	1	F30
60473	57753	57699	1	F30
60475	57753	57699	2	F30
60478	57893	57633	1	F30
60483	57893	57633	2	F30
60502	56959	57484	2	F30
60503	56959	57484	1	F30
60513	57155	57097	2	F30
60515	57155	57097	1	F30
60523	57238	57077	2	F30
60525	57238	57077	1	F30
60528	57066	58155	2	F30
60533	57066	58155	1	F30
60539	57563	57026	2	F30
60544	57563	57026	1	F30
60546	57179	57398	2	F30
60548	57179	57398	1	F30
60566	57694	57423	2	F30
60569	57694	57423	1	F30
60575	57257	57943	2	F30
60576	57257	57943	1	F30
60586	57259	57282	1	F30
60593	58069	57381	2	F30
60595	58069	57381	1	F30
60600	57309	57766	1	F30
60601	57309	57766	2	F30
60608	57748	57766	2	F30
60609	57748	57766	1	F30
60619	57999	57272	1	F30
60625	57421	57725	2	F30
60627	57421	57725	1	F30
60628	57473	57749	2	F30
60638	57482	57666	1	F30
60643	57482	57666	2	F30
60649	57483	57502	1	F30
60653	57483	57502	2	F30
60656	57521	58071	2	F30
60666	57547	57576	2	F30
60668	57547	57576	1	F30
60675	57946	58003	2	F30
60676	57946	58003	1	F30
60696	57625	57075	1	F30
60699	57625	57075	2	F30
60703	57208	57542	1	F30
60706	57674	57322	1	F30
60713	57648	57692	2	F30
60726	56963	57543	2	F30
60729	56963	57543	1	F30
60766	57732	57010	2	F30
60769	57732	57010	1	F30
60779	57821	57265	2	F30
60783	57821	57265	1	F30
60794	57369	57302	1	F30
60825	57452	57594	1	F30
60828	57452	57594	2	F30
60879	57138	57050	1	F30
60897	57337	57608	2	F30
60899	57652	56998	2	F30
60907	57652	56998	1	F30
60948	57003	57742	1	F30
60949	57003	57742	2	F30
60952	57380	57348	1	F30
61618	60298	59919	2	F31
61630	60329	59929	1	F31
61635	60237	60439	2	F31
61646	60533	59998	2	F31
61647	60533	59998	1	F31
61663	60952	60451	2	F31
61674	59936	60483	1	F31
61675	59936	60483	2	F31
61680	60478	60228	1	F31
61682	60478	60228	2	F31
61686	60159	60328	1	F31
61688	60159	60328	2	F31
61693	59972	60513	2	F31
61694	59972	60513	1	F31
61706	60703	60528	2	F31
61707	60703	60528	1	F31
61711	60576	59943	2	F31
61714	60576	59943	1	F31
61721	60595	60013	2	F31
61722	60595	60013	1	F31
61723	60525	60299	2	F31
61726	60525	60299	1	F31
61735	60288	60666	2	F31
61736	60288	60666	1	F31
61747	60413	60138	1	F31
61758	60794	60899	2	F31
61759	60794	60899	1	F31
61780	60465	59945	1	F31
61788	60207	60066	1	F31
61793	60207	60066	2	F31
61797	60248	60055	1	F31
61805	60248	60055	2	F31
61816	60696	60085	2	F31
61820	60000	60165	1	F31
61821	60000	60165	1	F31
61828	60544	60099	1	F31
61829	60544	60099	2	F31
61843	60009	60077	1	F31
61849	60056	59969	2	F31
61852	60056	59969	1	F31
61859	60569	60148	1	F31
61863	60569	60148	2	F31
61869	60198	60459	2	F31
61872	60198	60459	2	F31
61875	60198	60459	1	F31
61878	59983	60279	1	F31
61880	59983	60279	2	F31
61890	60515	60199	2	F31
61894	60089	60336	2	F31
61899	60089	60336	1	F31
61909	60123	60239	2	F31
61915	60134	60269	1	F31
61919	60134	60269	2	F31
61922	60619	60415	2	F31
61925	60619	60415	1	F31
61934	60627	60315	1	F31
61935	60627	60315	2	F31
61941	60423	60223	2	F31
61945	60423	60223	1	F31
61955	59949	60189	2	F31
61956	59949	60189	1	F31
61959	60879	60593	2	F31
61975	60769	60575	1	F31
61977	60769	60575	2	F31
61988	60258	60675	2	F31
61992	60258	60675	1	F31
62002	59995	60539	2	F31
62007	59995	60539	1	F31
62015	60045	60502	2	F31
62016	60045	60502	2	F31
62019	60045	60502	1	F31
62020	60586	60656	2	F31
62031	60354	60601	2	F31
62036	60354	60601	1	F31
62039	60600	60523	1	F31
62041	60600	60523	2	F31
62051	60729	60699	2	F31
62054	60729	60699	1	F31
62069	59965	60025	1	F31
62077	60116	60003	1	F31
62080	60116	60003	2	F31
62086	60609	60090	2	F31
62093	60609	60090	1	F31
62096	60443	59963	1	F31
62097	60443	59963	2	F31
62099	60454	60015	2	F31
62103	60454	60015	1	F31
62107	60473	59984	1	F31
62108	60473	59984	2	F31
62120	60193	60346	2	F31
62122	60193	60346	1	F31
62129	60175	60259	1	F31
62133	60175	60259	2	F31
62137	60233	60291	2	F31
62138	60233	60291	1	F31
62144	60065	60390	2	F31
62146	60065	60390	1	F31
62153	59926	60426	1	F31
62154	59926	60426	2	F31
62162	60139	60475	1	F31
62163	60139	60475	1	F31
62171	60638	60436	1	F31
62172	60638	60436	2	F31
62173	60638	60436	2	F31
62175	60649	60210	1	F31
62183	60649	60210	2	F31
62186	60668	60179	2	F31
62187	60668	60179	1	F31
62192	60668	60179	2	F31
62195	60503	60643	1	F31
62200	60503	60643	1	F31
62204	60907	60653	2	F31
62212	60907	60653	1	F31
62214	60343	60625	1	F31
62215	60343	60625	2	F31
62231	60825	60628	1	F31
62234	60825	60628	2	F31
62238	60146	60713	1	F31
62245	60394	60779	1	F31
62249	60676	60766	1	F31
62250	60676	60766	2	F31
62263	60106	60897	1	F31
62265	60106	60897	2	F31
62271	60706	60046	2	F31
62276	60706	60046	1	F31
62298	60548	60726	2	F31
62308	60948	60828	2	F31
62311	60948	60828	1	F31
62315	60369	60126	1	F31
62318	60369	60126	2	F31
62328	60306	60373	2	F31
62329	60306	60373	1	F31
62366	60783	60949	1	F31
62385	60082	60385	2	F31
62387	60082	60385	1	F31
62462	59916	60566	2	F31
62463	59916	60566	1	F31
62483	60296	60365	2	F31
62503	60405	60546	1	F31
62509	60405	60546	2	F31
62519	60268	60608	2	F31
62523	60268	60608	1	F31
62599	60036	59914	2	F31
62603	60036	59914	1	F31
63069	62212	61663	1	F32
63071	62212	61663	2	F32
63075	62212	61663	2	F32
63083	62103	61890	1	F32
63084	62103	61890	2	F32
63093	62214	61988	1	F32
63101	62329	62080	1	F32
63102	62329	62080	2	F32
63115	61647	61805	2	F32
63123	61843	61682	2	F32
63126	61843	61682	1	F32
63132	62122	61618	2	F32
63136	62122	61618	1	F32
63139	61680	62144	2	F32
63142	61680	62144	1	F32
63149	61694	61894	2	F32
63150	61694	61894	1	F32
63157	62315	62015	1	F32
63159	61828	62154	2	F32
63160	61828	62154	1	F32
63165	62249	62002	2	F32
63176	62263	61793	1	F32
63177	62263	61793	2	F32
63188	62387	62250	2	F32
63189	62387	62250	1	F32
63205	62162	61688	1	F32
63208	62162	61688	1	F32
63215	61975	61646	1	F32
63219	61714	62483	1	F32
63223	61714	62483	1	F32
63239	62171	61711	2	F32
63243	62171	61711	1	F32
63245	62171	61711	1	F32
63248	62276	62031	1	F32
63253	62276	62031	2	F32
63254	62276	62031	2	F32
63258	62077	61872	1	F32
63259	62077	61872	2	F32
63262	62107	61869	1	F32
63266	61878	62108	1	F32
63269	61878	62108	1	F32
63270	61878	62108	2	F32
63284	62138	61880	1	F32
63285	62138	61880	2	F32
63289	61925	62086	1	F32
63290	61925	62086	2	F32
63293	61925	62086	1	F32
63299	62175	61977	1	F32
63300	62175	61977	2	F32
63306	62175	61977	2	F32
63313	61992	62099	2	F32
63318	61992	62099	1	F32
63320	62007	62097	2	F32
63321	62007	62097	1	F32
63326	62019	62183	1	F32
63333	62503	61955	2	F32
63334	62503	61955	1	F32
63339	62231	61829	2	F32
63341	62231	61829	1	F32
63342	62231	61829	2	F32
63346	62245	61922	2	F32
63349	62245	61922	1	F32
63355	62311	62020	2	F32
63369	62366	62173	1	F32
63373	62366	62173	1	F32
63378	61821	61693	1	F32
63379	61821	61693	1	F32
63383	61821	61693	2	F32
63389	62195	62215	2	F32
63393	62195	62215	1	F32
63399	61674	61909	2	F32
63407	61686	62041	1	F32
63409	61686	62041	2	F32
63416	61736	61635	1	F32
63425	62039	61675	2	F32
63426	62039	61675	2	F32
63435	62096	61721	2	F32
63436	62096	61721	1	F32
63438	62096	61721	2	F32
63443	62129	61706	2	F32
63445	62129	61706	1	F32
63453	61726	61849	1	F32
63455	61726	61849	1	F32
63456	61726	61849	2	F32
63458	61915	61758	2	F32
63459	61915	61758	1	F32
63470	61945	61735	1	F32
63471	61945	61735	2	F32
63482	62200	61723	2	F32
63486	61707	61959	1	F32
63489	61707	61959	2	F32
63499	62069	61941	1	F32
63500	62069	61941	2	F32
63507	61797	62271	2	F32
63513	61797	62271	2	F32
63515	61797	62271	1	F32
63529	61852	62137	1	F32
63530	61852	62137	2	F32
63531	61852	62137	1	F32
63536	61875	62120	2	F32
63543	61875	62120	1	F32
63549	62146	62051	1	F32
63550	62146	62051	2	F32
63555	61899	62192	2	F32
63557	61899	62192	2	F32
63559	61899	62192	1	F32
63566	62036	62462	1	F32
63572	62036	62462	2	F32
63579	62238	62016	2	F32
63587	62153	62509	2	F32
63600	62603	62519	2	F32
63640	61722	61919	2	F32
63643	61722	61919	1	F32
63646	61759	62204	1	F32
63650	61780	62385	2	F32
63652	61780	62385	1	F32
63657	62187	61863	2	F32
63662	62523	62599	2	F32
63667	62523	62599	1	F32
63732	61788	62186	2	F32
63773	61747	62133	1	F32
63774	61747	62133	2	F32
63781	61859	62328	1	F32
63830	62463	61935	2	F32
63862	61934	62234	1	F32
63865	61934	62234	2	F32
63927	61956	62265	2	F32
63945	62054	62318	2	F32
63968	61820	62172	2	F32
63975	61820	62172	1	F32
64025	61630	62308	2	F32
64064	62093	61816	1	F32
64066	62093	61816	1	F32
64290	62163	62298	1	F32
64875	63126	63253	2	F33
64876	63126	63253	1	F33
64877	63126	63253	2	F33
64884	63566	63489	1	F33
64889	63773	63188	1	F33
64893	63773	63188	2	F33
64903	63150	63102	2	F33
64906	63150	63102	1	F33
64907	63150	63102	2	F33
64913	63393	63071	1	F33
64916	63393	63071	1	F33
64919	63326	63139	2	F33
64922	63326	63139	2	F33
64924	63326	63139	2	F33
64926	63326	63139	1	F33
64931	63667	63339	1	F33
64933	63667	63339	2	F33
64940	63652	63536	2	F33
64941	63652	63536	1	F33
64945	63652	63536	1	F33
64954	63781	63968	2	F33
64957	63781	63968	2	F33
64958	63781	63968	1	F33
64962	63781	63968	1	F33
64967	63205	63075	1	F33
64970	63205	63075	2	F33
64978	63215	63132	1	F33
64979	63215	63132	2	F33
64989	63248	63149	1	F33
64995	63248	63149	2	F33
65001	63341	63300	1	F33
65005	63341	63300	2	F33
65011	63529	63165	1	F33
65014	63529	63165	2	F33
65024	63407	63177	2	F33
65025	63407	63177	1	F33
65027	63445	63239	2	F33
65031	63445	63239	1	F33
65038	63559	63259	1	F33
65043	63559	63259	1	F33
65045	63436	63285	2	F33
65049	63436	63285	2	F33
65055	63470	63290	1	F33
65060	63470	63290	1	F33
65061	63459	63306	2	F33
65066	63459	63306	2	F33
65068	63459	63306	1	F33
65071	63531	63342	1	F33
65074	63531	63342	2	F33
65083	63142	63383	2	F33
65086	63142	63383	1	F33
65093	63334	63389	1	F33
65095	63334	63389	1	F33
65102	63284	63409	2	F33
65103	63284	63409	2	F33
65113	63157	63426	1	F33
65115	63157	63426	1	F33
65122	63160	63254	2	F33
65124	63160	63254	1	F33
65130	63293	63500	1	F33
65133	63293	63500	1	F33
65141	63299	63513	2	F33
65144	63299	63513	1	F33
65147	63299	63513	2	F33
65153	63321	63530	2	F33
65157	63321	63530	1	F33
65162	63455	63550	1	F33
65165	63455	63550	2	F33
65171	63455	63550	2	F33
65175	63486	63555	1	F33
65181	63486	63555	2	F33
65183	63643	63123	1	F33
65185	63643	63123	2	F33
65186	63643	63123	2	F33
65192	63499	63657	2	F33
65193	63499	63657	1	F33
65198	63499	63657	2	F33
65203	63862	63458	2	F33
65204	63862	63458	1	F33
65208	63862	63458	2	F33
65209	63975	63927	1	F33
65211	63975	63927	1	F33
65212	63975	63927	1	F33
65223	64290	63865	1	F33
65228	64064	64025	2	F33
65232	63093	63115	1	F33
65236	63093	63115	2	F33
65242	63269	63084	2	F33
65244	63269	63084	2	F33
65247	63453	63355	1	F33
65248	63453	63355	1	F33
65255	63266	63399	1	F33
65257	63266	63399	2	F33
65259	63266	63399	2	F33
65262	63243	63435	2	F33
65264	63243	63435	1	F33
65268	63243	63435	2	F33
65275	63318	63443	2	F33
65278	63318	63443	2	F33
65280	63318	63443	1	F33
65282	63289	63471	2	F33
65283	63289	63471	1	F33
65284	63289	63471	2	F33
65291	63289	63471	2	F33
65297	63223	63482	2	F33
65301	63223	63482	1	F33
65307	63379	63572	2	F33
65309	63379	63572	2	F33
65316	63176	63640	1	F33
65318	63176	63640	2	F33
65322	63378	63662	2	F33
65324	63378	63662	1	F33
65344	63101	63313	1	F33
65351	63515	63507	2	F33
65352	63515	63507	1	F33
65353	63515	63507	1	F33
65364	63258	63557	1	F33
65372	63245	63587	2	F33
65376	63646	63270	2	F33
65377	63646	63270	1	F33
65382	63646	63270	2	F33
65384	63543	63732	1	F33
65390	63543	63732	2	F33
65391	63543	63732	2	F33
65394	63219	63774	1	F33
65398	63219	63774	2	F33
65402	63219	63774	2	F33
65409	63136	63579	2	F33
65477	63369	63425	2	F33
65502	63083	63346	2	F33
65512	63069	63438	2	F33
65529	63208	63456	2	F33
65538	64066	63945	1	F33
65541	63373	63159	1	F33
65542	63373	63159	2	F33
65570	63189	63333	2	F33
65577	63189	63333	1	F33
65579	63262	63830	1	F33
65580	63262	63830	2	F33
65588	63416	63650	1	F33
65600	63349	63600	1	F33
65602	63349	63600	2	F33
65652	63549	63320	1	F33
3.1	64945	65236	1	F34
10.1	64945	65236	2	F34
17.1	64967	64907	2	F34
18.1	64967	64907	1	F34
20.1	65025	64979	1	F34
22.1	65025	64979	2	F34
28.1	64889	65045	2	F34
31.1	64889	65045	1	F34
42.1	64931	65402	1	F34
45.1	64931	65402	2	F34
49.1	64941	65322	1	F34
50.219	64978	64940	1	F34
51.224	65086	65382	2	F34
52.1	64941	65322	2	F34
55.1	64958	64933	2	F34
57.1	64958	64933	1	F34
65.1	65001	65102	1	F34
70.1	65001	65102	2	F34
74.1	64876	65284	1	F34
78.1	64876	65284	1	F34
82.1	64884	64919	1	F34
91.1	64884	64919	2	F34
92.1	65031	65074	1	F34
95.1	65031	65074	2	F34
99.1	64916	65185	2	F34
102.1	64916	65185	1	F34
106.1	65011	65262	2	F34
111.1	65011	65262	1	F34
115.1	65113	65512	2	F34
116.1	65113	65512	1	F34
120.1	64989	65278	2	F34
122.1	64989	65278	2	F34
124.1	65038	65141	2	F34
126.1	65038	65141	1	F34
129.1	65209	65372	1	F34
136.1	65209	65372	2	F34
138.1	65212	65228	1	F34
141.1	65212	65228	2	F34
147.1	65060	65181	1	F34
150.1	65060	65181	2	F34
157.1	65071	65242	1	F34
158.1	65071	65242	1	F34
163.1	65130	65570	2	F34
166.1	65130	65570	1	F34
172.1	65162	65122	1	F34
173.1	65162	65122	1	F34
180.1	65175	64875	1	F34
