,stat,type,value,H0,H1,N,mu,eps,rho1,rho2,rho3,r,theta
0,gnull,power,0.08,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,ggnull,power,0.055,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,cpma,power,0.08,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,score,power,0.085,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,alr,power,0.035,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,fdr,power,0.66,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,ghc,precision,0.17411547402108354,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,hc,precision,0.1713233625568843,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,hcs,precision,0.16587297630836864,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,bj,precision,0.07984939711018502,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,rbj,precision,0.05507134868661914,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,gbj,precision,0.1723399292149292,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,gnull,precision,0.0,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,ggnull,precision,0.0,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,fdr,precision,0.1101674852924853,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,ghc,recall,0.23200000000000004,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,hc,recall,0.24,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,hcs,recall,0.271,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,bj,recall,0.34600000000000003,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,rbj,recall,0.5750000000000001,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,gbj,recall,0.054000000000000006,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,gnull,recall,0.0,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,ggnull,recall,0.0,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,fdr,recall,0.062,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,ghc,power,0.15,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,hc,power,0.155,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,hcs,power,0.095,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,bj,power,0.08,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,rbj,power,0.03,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,gbj,power,0.07,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,gnull,power,0.08,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,ggnull,power,0.055,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,cpma,power,0.085,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,score,power,0.085,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,alr,power,0.03,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,fdr,power,0.685,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,ghc,precision,0.20518686325751542,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,hc,precision,0.2015518186848511,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,hcs,precision,0.19627547449450078,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,bj,precision,0.08904845159798913,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,rbj,precision,0.07321844029529631,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,gbj,precision,0.20829365079365078,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,gnull,precision,0.0,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,ggnull,precision,0.0,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,fdr,precision,0.153256771006771,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,ghc,recall,0.28700000000000003,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,hc,recall,0.29200000000000004,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,hcs,recall,0.34,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,bj,recall,0.385,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,rbj,recall,0.647,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,gbj,recall,0.06699999999999999,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,gnull,recall,0.0,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,ggnull,recall,0.0,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,fdr,recall,0.09,500,200,1000,2.423,5,0.3,0,0.3,0.425,0.75
0,ghc,power,0.165,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,hc,power,0.175,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,hcs,power,0.115,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,bj,power,0.08,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,rbj,power,0.03,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,gbj,power,0.07,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,gnull,power,0.08,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,ggnull,power,0.055,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,cpma,power,0.09,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,score,power,0.11,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,alr,power,0.02,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,fdr,power,0.71,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,ghc,precision,0.24406913304787345,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,hc,precision,0.23770272800597755,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,hcs,precision,0.23231593896454095,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,bj,precision,0.11692280141488422,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,rbj,precision,0.0912381038058124,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,gbj,precision,0.26089423076923074,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,gnull,precision,0.0,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,ggnull,precision,0.0,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,fdr,precision,0.19670298655592774,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,ghc,recall,0.3610000000000001,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,hc,recall,0.3660000000000001,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,hcs,recall,0.425,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,bj,recall,0.406,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,rbj,recall,0.703,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,gbj,recall,0.079,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,gnull,recall,0.0,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,ggnull,recall,0.0,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,fdr,recall,0.124,500,200,1000,2.628,5,0.3,0,0.3,0.5,0.75
0,ghc,power,0.17,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,hc,power,0.18,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,hcs,power,0.12,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,bj,power,0.08,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,rbj,power,0.035,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,gbj,power,0.07,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,gnull,power,0.08,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,ggnull,power,0.055,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,cpma,power,0.095,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,score,power,0.11,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,alr,power,0.02,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,fdr,power,0.735,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,ghc,precision,0.28402873231485765,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,hc,precision,0.2797620091024822,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,hcs,precision,0.27090185723408583,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,bj,precision,0.16475955163424444,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,rbj,precision,0.10693376364583962,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,gbj,precision,0.29070970695970694,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,gnull,precision,0.0,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,ggnull,precision,0.0,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,fdr,precision,0.2518171828171828,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,ghc,recall,0.425,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,hc,recall,0.43799999999999994,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,hcs,recall,0.506,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,bj,recall,0.3940000000000001,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,rbj,recall,0.74,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,gbj,recall,0.1,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,gnull,recall,0.0,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,ggnull,recall,0.0,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,fdr,recall,0.18,500,200,1000,2.818,5,0.3,0,0.3,0.575,0.75
0,ghc,power,0.17,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,hc,power,0.18,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,hcs,power,0.135,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,bj,power,0.08,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,rbj,power,0.04,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,gbj,power,0.07,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,gnull,power,0.08,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,ggnull,power,0.055,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,cpma,power,0.1,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,score,power,0.11,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,alr,power,0.02,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,fdr,power,0.76,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,ghc,precision,0.3357664926494513,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,hc,precision,0.32984844296445787,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,hcs,precision,0.3218762992525032,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,bj,precision,0.2017466810818378,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,rbj,precision,0.12522647018930722,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,gbj,precision,0.3285430402930403,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,gnull,precision,0.0,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,ggnull,precision,0.0,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,fdr,precision,0.302460027309292,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,ghc,recall,0.49400000000000005,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,hc,recall,0.512,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,hcs,recall,0.58,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,bj,recall,0.41200000000000003,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,rbj,recall,0.775,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,gbj,recall,0.115,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,gnull,recall,0.0,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,ggnull,recall,0.0,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,fdr,recall,0.231,500,200,1000,2.997,5,0.3,0,0.3,0.65,0.75
0,ghc,power,0.12,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,hc,power,0.115,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,hcs,power,0.12,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,bj,power,0.07,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,rbj,power,0.045,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,gbj,power,0.065,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,gnull,power,0.07,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,ggnull,power,0.07,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,cpma,power,0.07,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,score,power,0.075,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,alr,power,0.03,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,fdr,power,0.655,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,ghc,precision,0.16082399322065186,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,hc,precision,0.15979467483877532,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,hcs,precision,0.15524507221898354,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,bj,precision,0.042971156425546574,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,rbj,precision,0.04688755343688868,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,gbj,precision,0.18154761904761904,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,gnull,precision,0.0,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,ggnull,precision,0.0,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,fdr,precision,0.1289592907092907,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,ghc,recall,0.3416666666666666,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,hc,recall,0.34333333333333327,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,hcs,recall,0.39833333333333326,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,bj,recall,0.42333333333333334,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,rbj,recall,0.6933333333333332,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,gbj,recall,0.08333333333333331,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,gnull,recall,0.0,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,ggnull,recall,0.0,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,fdr,recall,0.10833333333333332,500,200,1000,2.453,3,0.3,0,0.3,0.436,0.825
0,ghc,power,0.125,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,hc,power,0.12,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,hcs,power,0.125,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,bj,power,0.07,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,rbj,power,0.04,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,gbj,power,0.065,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,gnull,power,0.07,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,ggnull,power,0.07,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,cpma,power,0.07,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,score,power,0.075,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,alr,power,0.025,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,fdr,power,0.67,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,ghc,precision,0.1896705394297727,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,hc,precision,0.1898884033202517,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,hcs,precision,0.18214741066670023,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,bj,precision,0.07544633338984426,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,rbj,precision,0.06240408184257212,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,gbj,precision,0.22464285714285712,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,gnull,precision,0.0,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,ggnull,precision,0.0,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,fdr,precision,0.15851482749276866,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,ghc,recall,0.405,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,hc,recall,0.42666666666666664,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,hcs,recall,0.4766666666666666,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,bj,recall,0.4383333333333333,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,rbj,recall,0.725,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,gbj,recall,0.11166666666666668,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,gnull,recall,0.0,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,ggnull,recall,0.0,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,fdr,recall,0.14833333333333332,500,200,1000,2.651,3,0.3,0,0.3,0.509,0.825
0,ghc,power,0.13,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,hc,power,0.13,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,hcs,power,0.13,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,bj,power,0.07,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,rbj,power,0.04,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,gbj,power,0.065,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,gnull,power,0.07,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,ggnull,power,0.07,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,cpma,power,0.075,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,score,power,0.075,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,alr,power,0.025,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,fdr,power,0.71,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,ghc,precision,0.2155973576582425,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,hc,precision,0.21437017365732536,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,hcs,precision,0.20648679928139374,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,bj,precision,0.09736165827080882,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,rbj,precision,0.07358036462604593,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,gbj,precision,0.25875,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,gnull,precision,0.0,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,ggnull,precision,0.0,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,fdr,precision,0.21465523365523365,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,ghc,recall,0.4666666666666666,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,hc,recall,0.48166666666666663,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,hcs,recall,0.5333333333333333,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,bj,recall,0.45166666666666666,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,rbj,recall,0.7633333333333333,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,gbj,recall,0.135,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,gnull,recall,0.0,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,ggnull,recall,0.0,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,fdr,recall,0.19,500,200,1000,2.835,3,0.3,0,0.3,0.582,0.825
0,ghc,power,0.135,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,hc,power,0.125,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,hcs,power,0.14,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,bj,power,0.07,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,rbj,power,0.04,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,gbj,power,0.065,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,gnull,power,0.07,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,ggnull,power,0.07,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,cpma,power,0.075,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,score,power,0.075,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,alr,power,0.02,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,fdr,power,0.715,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,ghc,precision,0.24875126945351403,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,hc,precision,0.2387997065971524,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,hcs,precision,0.23580385993836647,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,bj,precision,0.1355698367470285,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,rbj,precision,0.08110217696649531,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,gbj,precision,0.2947083333333333,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,gnull,precision,0.0,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,ggnull,precision,0.0,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,fdr,precision,0.23235003885003885,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,ghc,recall,0.5416666666666666,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,hc,recall,0.5549999999999999,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,hcs,recall,0.5983333333333333,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,bj,recall,0.4416666666666667,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,rbj,recall,0.7983333333333333,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,gbj,recall,0.145,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,gnull,recall,0.0,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,ggnull,recall,0.0,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,fdr,recall,0.22666666666666666,500,200,1000,3.007,3,0.3,0,0.3,0.655,0.825
0,ghc,power,0.15,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,hc,power,0.14,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,hcs,power,0.14,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,bj,power,0.07,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,rbj,power,0.04,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,gbj,power,0.065,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,gnull,power,0.07,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,ggnull,power,0.07,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,cpma,power,0.075,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,score,power,0.075,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,alr,power,0.015,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,fdr,power,0.74,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,ghc,precision,0.2919631109172905,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,hc,precision,0.28529973915833046,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,hcs,precision,0.2719066916471596,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,bj,precision,0.15612918146722285,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,rbj,precision,0.08697103143053359,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,gbj,precision,0.3239583333333333,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,gnull,precision,0.0,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,ggnull,precision,0.0,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,fdr,precision,0.27209643134643136,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,ghc,recall,0.5933333333333334,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,hc,recall,0.6083333333333334,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,hcs,recall,0.6483333333333334,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,bj,recall,0.455,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,rbj,recall,0.825,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,gbj,recall,0.16166666666666665,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,gnull,recall,0.0,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,ggnull,recall,0.0,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,fdr,recall,0.2783333333333333,500,200,1000,3.171,3,0.3,0,0.3,0.728,0.825
0,ghc,power,0.065,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,hc,power,0.075,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,hcs,power,0.1,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,bj,power,0.07,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,rbj,power,0.045,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,gbj,power,0.07,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,gnull,power,0.07,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,ggnull,power,0.07,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,cpma,power,0.07,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,score,power,0.07,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,alr,power,0.045,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,fdr,power,0.61,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,ghc,precision,0.07433524697204595,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,hc,precision,0.08189915113931157,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
